Kvote;LAERESTEDNAVN;Lærested;Opptaksrunde;Poenggrense;POENGGRENSE;Sesong;Studiekode;STUDIEPOENG;STUDIESTED;STUDIUMNAVN;TID;Utdanningsområde og -type *IKKE BRUK*;År;Venteliste
ORD;Nord universitet;NORD;Hovedopptak;0;Alle;H;204 955;180;Bodø;Human Resource Management (HRM), Bodø;2025H;ØKADM;2025;0
ORD;Nord universitet;NORD;Hovedopptak;35,7;  35.7;H;204 591;180;Levanger;Human Resource Management (HRM), Levanger;2025H;ØKADM;2025;2
ORD;Nord universitet;NORD;Hovedopptak;55,1;  55.1;H;204 515;180;Mo i Rana;Økonomi og teknologiledelse;2025H;ØKADM;2025;405
ORD;Nord universitet;NORD;Hovedopptak;0;Alle;H;204 453;180;Mo i Rana;Økonomi, digitalisering og forretningsutvikling;2025H;ØKADM;2025;0
ORD;Nord universitet;NORD;Hovedopptak;0;Alle;H;204 404;180;Steinkjer;Økonomi og administrasjon, Steinkjer, bachelor;2025H;ØKADM;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;50,4;  50.4;H;194 476;180;Trondheim;Musikkteknologi;2025H;ESTETISK;2025;12
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 200;180;Trondheim;Kunsthistorie, bachelor;2025H;ESTETISK;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 437;180;Trondheim;Musikkvitenskap, bachelor;2025H;ESTETISK;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 439;180;Trondheim;Drama og teater, bachelor;2025H;ESTETISK;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;54,3;  54.3;H;194 554;180;Gjøvik;Paramedisin;2025H;HELSEFAG - ANNET;2025;75
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;45,6;  45.6;H;194 704;180;Trondheim;Audiologi;2025H;HELSEFAG - AUDIO;2025;81
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;48,6;  48.6;H;194 070;180;Trondheim;Barnevern;2025H;HELSEFAG - BARNEVER;2025;396
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;54,3;  54.3;H;194 702;180;Trondheim;Bioingeniør, Trondheim;2025H;HELSEFAG - BIOING;2025;171
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;39,6;  39.6;H;194 299;180;Ålesund;Bioingeniør, Ålesund;2025H;HELSEFAG - BIOING;2025;7
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;45,2;  45.2;H;194 594;180;Trondheim;Ergoterapi;2025H;HELSEFAG - ERGO;2025;185
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;59;  59.0;H;194 703;180;Trondheim;Fysioterapi;2025H;HELSEFAG - FYSIO;2025;1027
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;48,1;  48.1;H;194 701;180;Gjøvik;Radiografi, Gjøvik;2025H;HELSEFAG - RADIO;2025;151
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;52,1;  52.1;H;194 531;180;Trondheim;Radiografi, Trondheim;2025H;HELSEFAG - RADIO;2025;296
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;53,5;  53.5;H;194 080;180;Trondheim;Sosialt arbeid;2025H;HELSEFAG - SOSIONOM;2025;426
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;41;  41.0;H;194 050;180;Gjøvik;Sykepleie, Gjøvik;2025H;HELSEFAG - SYKEPL;2025;173
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;53,5;  53.5;H;194 579;180;Gjøvik;Sykepleie, fleksibelt;2025H;HELSEFAG - SYKEPL;2025;243
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;52,8;  52.8;H;194 055;180;Trondheim;Sykepleie, Trondheim;2025H;HELSEFAG - SYKEPL;2025;1179
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;40,9;  40.9;H;194 056;180;Ålesund;Sykepleie, Ålesund;2025H;HELSEFAG - SYKEPL;2025;168
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;47,9;  47.9;H;194 060;180;Trondheim;Vernepleie;2025H;HELSEFAG - VERNEPL;2025;268
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;43,8;  43.8;H;194 870;180;Trondheim;Europastudier med engelsk;2025H;HISTORIE;2025;28
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;52,5;  52.5;H;194 474;180;Trondheim;Europastudier med statsvitenskap;2025H;HISTORIE;2025;185
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 459;180;Trondheim;Antikkens kultur og klassiske fag;2025H;HISTORIE;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 478;180;Trondheim;Arkeologi;2025H;HISTORIE;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 479;180;Trondheim;Filosofi og etikk - filosofi;2025H;HISTORIE;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 481;180;Trondheim;Historie, bachelor;2025H;HISTORIE;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 588;180;Trondheim;Filosofi og etikk - etikk;2025H;HISTORIE;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 786;180;Trondheim;Europastudier med spansk;2025H;HISTORIE;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 793;180;Trondheim;Europastudier med fransk;2025H;HISTORIE;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 795;180;Trondheim;Europastudier med tysk;2025H;HISTORIE;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 904;180;Trondheim;Kulturminneforvaltning og museum;2025H;HISTORIE;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 929;180;Trondheim;Religionsvitenskap, bachelor;2025H;HISTORIE;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;44,1;  44.1;H;194 486;180;Trondheim;Samfunns- og idrettsvitenskap;2025H;IDRETT;2025;80
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;49;  49.0;H;194 440;180;Trondheim;Bevegelsesvitenskap, bachelor;2025H;IDRETT;2025;212
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;43,5;  43.5;H;194 300;180;Gjøvik;Digital infrastruktur og cybersikkerhet, Gjøvik;2025H;INFOTEKN;2025;6
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 673;180;Gjøvik;Programmering ;2025H;INFOTEKN;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;51,5;  51.5;H;194 395;180;Trondheim;Informatikk;2025H;INFOTEKN;2025;77
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;54,7;  54.7;H;194 940;180;Trondheim;Digital infrastruktur og cybersikkerhet, Trondheim;2025H;INFOTEKN;2025;156
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;56,5;  56.5;H;194 422;180;Trondheim;Digital forretningsutvikling;2025H;INFOTEKN;2025;332
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 109;180;Trondheim;Yrkesfaglærer, bygg- og anleggsteknikk;2025H;LÆRER - FAGLÆRER;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 123;180;Trondheim;Yrkesfaglærer, helse- og oppvekstfag;2025H;LÆRER - FAGLÆRER;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 124;180;Trondheim;Yrkesfaglærer, restaurant- og matfag;2025H;LÆRER - FAGLÆRER;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 127;180;Trondheim;Yrkesfaglærer, elektro og datateknologi;2025H;LÆRER - FAGLÆRER;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 129;180;Trondheim;Yrkesfaglærer, teknologi og industrifag;2025H;LÆRER - FAGLÆRER;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;39,9;  39.9;H;194 149;180;Gjøvik;Grafisk design;2025H;MEDIEFAG;2025;20
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 264;180;Gjøvik;Interaksjonsdesign;2025H;MEDIEFAG;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;41,6;  41.6;H;194 851;180;Trondheim;Medievitenskap, bachelor;2025H;MEDIEFAG;2025;32
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;58,3;  58.3;H;194 646;180;Trondheim;Film- og videoproduksjon;2025H;MEDIEFAG;2025;252
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 847;180;Trondheim;Filmvitenskap, bachelor;2025H;MEDIEFAG;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;41,5;  41.5;H;194 852;180;Trondheim;Pedagogikk, bachelor;2025H;PEDFAG;2025;71
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;47,5;  47.5;H;194 860;180;Trondheim;Kjemi;2025H;REALFAG;2025;13
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;50,8;  50.8;H;194 857;180;Trondheim;Fysikk;2025H;REALFAG;2025;31
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;51,8;  51.8;H;194 327;180;Trondheim;Biologi;2025H;REALFAG;2025;66
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;52,8;  52.8;H;194 862;180;Trondheim;Matematiske fag, bachelor;2025H;REALFAG;2025;17
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;55,1;  55.1;H;194 859;180;Trondheim;Geologi;2025H;REALFAG;2025;91
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;46,1;  46.1;H;194 298;180;Ålesund;Biomarin innovasjon;2025H;REALFAG;2025;95
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 427;180;Ålesund;Bioteknologi, Ålesund;2025H;REALFAG;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;43,7;  43.7;H;194 880;180;Trondheim;Sosiologi, bachelor;2025H;SAMFUNN;2025;88
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;43,8;  43.8;H;194 085;180;Trondheim;Arkiv, museum og dokumentasjonsforvaltning;2025H;SAMFUNN;2025;12
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;53,4;  53.4;H;194 881;180;Trondheim;Statsvitenskap, bachelor;2025H;SAMFUNN;2025;403
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;54,4;  54.4;H;194 876;180;Trondheim;Psykologi, bachelor;2025H;SAMFUNN;2025;801
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 438;180;Trondheim;Geografi, bachelor;2025H;SAMFUNN;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 879;180;Trondheim;Sosialantropologi, bachelor;2025H;SAMFUNN;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 456;180;Trondheim;Allmenn litteraturvitenskap, bachelor;2025H;SPRÅK;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 466;180;Trondheim;Norsk tegnspråk, bachelor;2025H;SPRÅK;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 887;180;Trondheim;Engelsk, bachelor;2025H;SPRÅK;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 888;180;Trondheim;Fransk, bachelor;2025H;SPRÅK;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 889;180;Trondheim;Nordisk språk, litteratur og norsk som andrespråk;2025H;SPRÅK;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 890;180;Trondheim;Tysk, bachelor;2025H;SPRÅK;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 924;180;Trondheim;Spansk, bachelor;2025H;SPRÅK;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 824;180;Gjøvik;Produktdesign og teknologi, bachelor;2025H;TEKNO - ANNET;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;45,6;  45.6;H;194 346;180;Trondheim;Matvitenskap, teknologi og bærekraft;2025H;TEKNO - ANNET;2025;8
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;38,2;  38.2;H;194 004;180;Gjøvik;Ingeniør, data - cybersikkerhet og programmering;2025H;TEKNO - INGENIØR;2025;2
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;41,2;  41.2;H;194 005;180;Gjøvik;Ingeniør, elektro;2025H;TEKNO - INGENIØR;2025;7
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 067;180;Gjøvik;Ingeniør,  byggkonstruksjoner (fleksibel), deltid;2025H;TEKNO - INGENIØR;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 069;180;Gjøvik;Ingeniør, produksjon og produktutvikling,fleksibel, deltid;2025H;TEKNO - INGENIØR;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 586;180;Gjøvik;Ingeniør, produksjon og produktutvikling;2025H;TEKNO - INGENIØR;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 587;180;Gjøvik;Ingeniør, byggkonstruksjoner;2025H;TEKNO - INGENIØR;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 835;180;Gjøvik;Ingeniør, fornybar energi, Gjøvik;2025H;TEKNO - INGENIØR;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;49,4;  49.4;H;194 688;180;Trondheim;Ingeniør, kjemi og materialteknologi;2025H;TEKNO - INGENIØR;2025;58
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;49,5;  49.5;H;194 021;180;Trondheim;Ingeniør, havbruk;2025H;TEKNO - INGENIØR;2025;46
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;50,4;  50.4;H;194 016;180;Trondheim;Ingeniør, logistikk;2025H;TEKNO - INGENIØR;2025;49
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;50,4;  50.4;H;194 822;180;Trondheim;Ingeniør, fornybar energi, Trondheim;2025H;TEKNO - INGENIØR;2025;70
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;50,5;  50.5;H;194 503;180;Trondheim;Ingeniør, data - systemutvikling;2025H;TEKNO - INGENIØR;2025;84
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;51,6;  51.6;H;194 956;180;Trondheim;Ingeniør, elektrifisering og digitalisering;2025H;TEKNO - INGENIØR;2025;63
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;53,7;  53.7;H;194 024;180;Trondheim;Ingeniør, elektronisk systemingeniør;2025H;TEKNO - INGENIØR;2025;79
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;54,1;  54.1;H;194 675;180;Trondheim;Ingeniør, bygg, Trondheim;2025H;TEKNO - INGENIØR;2025;203
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;56;  56.0;H;194 823;180;Trondheim;Ingeniør, automatisering og intelligente systemer, Trondheim;2025H;TEKNO - INGENIØR;2025;151
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;56,7;  56.7;H;194 034;180;Trondheim;Ingeniør, maskin;2025H;TEKNO - INGENIØR;2025;370
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;61,5;  61.5;H;194 007;180;Trondheim;Ingeniør, flyingeniør;2025H;TEKNO - INGENIØR;2025;209
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;39,2;  39.2;H;194 023;180;Ålesund;Ingeniør, bygg, Ålesund;2025H;TEKNO - INGENIØR;2025;1
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;44;  44.0;H;194 025;180;Ålesund;Ingeniør, mekatronikk og produktdesign;2025H;TEKNO - INGENIØR;2025;7
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;45,5;  45.5;H;194 699;180;Ålesund;Ingeniør, skipsingeniør;2025H;TEKNO - INGENIØR;2025;3
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;46,8;  46.8;H;194 090;180;Ålesund;Ingeniør, automatisering og intelligente systemer, Ålesund;2025H;TEKNO - INGENIØR;2025;11
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 072;180;Ålesund;Ingeniør, fornybar energi, Ålesund;2025H;TEKNO - INGENIØR;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;0;Alle;H;194 840;180;Ålesund;Ingeniør, data - applikasjonsutvikling;2025H;TEKNO - INGENIØR;2025;0
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;49,8;  49.8;H;194 353;180;Ålesund;Nautikk;2025H;TEKNO - MARITIM;2025;158
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;52,5;  52.5;H;194 470;180;Ålesund;Shipping management;2025H;TEKNO - MARITIM;2025;551
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;41,8;  41.8;H;194 591;180;Gjøvik;Økonomi og ledelse, bachelor;2025H;ØKADM;2025;73
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;43,8;  43.8;H;194 432;180;Gjøvik;Logistikkledelse;2025H;ØKADM;2025;33
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;56,5;  56.5;H;194 404;180;Gjøvik;Økonomi og ledelse, deltid, bachelor;2025H;ØKADM;2025;681
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;57;  57.0;H;194 898;180;Trondheim;Samfunnsøkonomi, bachelor;2025H;ØKADM;2025;698
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;58,2;  58.2;H;194 035;180;Trondheim;Økonomi og administrasjon, bachelor;2025H;ØKADM;2025;1967
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;41,1;  41.1;H;194 359;180;Ålesund;Markedsføring, innovasjon og ledelse;2025H;ØKADM;2025;99
ORD;Norges teknisk-naturvitenskapelige universitet;NTNU;Hovedopptak;49,1;  49.1;H;194 515;180;Ålesund;Økonomi, administrasjon og internasjonal business;2025H;ØKADM;2025;437
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;-1;O.i.;H;215 405;180;Lillestrøm;Produktdesign;2025H;ESTETISK;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;49,1;  49.1;H;215 070;180;Oslo;Barnevern;2025H;HELSEFAG - BARNEVER;2025;864
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;51,6;  51.6;H;215 702;180;Oslo;Bioingeniør;2025H;HELSEFAG - BIOING;2025;179
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;46,2;  46.2;H;215 700;180;Oslo;Ergoterapi;2025H;HELSEFAG - ERGO;2025;202
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;53,5;  53.5;H;215 703;180;Oslo;Fysioterapi;2025H;HELSEFAG - FYSIO;2025;1022
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;55,2;  55.2;H;215 701;180;Oslo;Radiografi;2025H;HELSEFAG - RADIO;2025;564
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;53;  53.0;H;215 749;180;Oslo;Farmasi;2025H;HELSEFAG - RESEPTAR;2025;114
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;53,4;  53.4;H;215 080;180;Oslo;Sosialt arbeid;2025H;HELSEFAG - SOSIONOM;2025;918
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;45;  45.0;H;215 054;180;Lillestrøm;Sykepleie, Kjeller;2025H;HELSEFAG - SYKEPL;2025;807
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;52;  52.0;H;215 051;180;Lillestrøm;Sykepleie, deltid;2025H;HELSEFAG - SYKEPL;2025;457
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;46,5;  46.5;H;215 050;180;Oslo;Sykepleie, Oslo;2025H;HELSEFAG - SYKEPL;2025;1793
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;43,1;  43.1;H;215 060;180;Lillestrøm;Vernepleie;2025H;HELSEFAG - VERNEPL;2025;218
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 130;180;Oslo;Barnehagelærer;2025H;LÆRER - BHGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 131;180;Oslo;Barnehagelærer, deltid;2025H;LÆRER - BHGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 135;180;Oslo;Barnehagelærer, arbeidsplassbasert, deltid;2025H;LÆRER - BHGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 105;180;Lillestrøm;Yrkesfaglærer i salg, service og reiseliv;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 109;180;Lillestrøm;Yrkesfaglærer i bygg og anleggsteknikk;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 123;180;Lillestrøm;Yrkesfaglærer i helse- og oppvekstfag;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 124;180;Lillestrøm;Yrkesfaglærer i restaurant- og matfag;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 126;180;Lillestrøm;Yrkesfaglærer i håndverk, design og prod.utvikling;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 127;180;Lillestrøm;Yrkesfaglærer i elektro og datateknologi;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 129;180;Lillestrøm;Yrkesfaglærer i teknologi og industrifag;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 533;180;Lillestrøm;Yrkesfaglærer i informasjonstekn. og medieprod.;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 535;180;Lillestrøm;Yrkesfaglærer i frisør, blomster, interiør, ekspd.;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 953;180;Lillestrøm;Yrkesfaglærer i bygg og anleggsteknikk, nettbasert;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 954;180;Lillestrøm;Yrkesfaglærer i elektro og datateknologi, nettbasert;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 958;180;Lillestrøm;Yrkesfaglærer i teknologi og industrifag, nettbasert;2025H;LÆRER - FAGLÆRER;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 336;180;Oslo;Bibliotek- og informasjonsvitenskap, bachelor;2025H;MEDIEFAG;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;47,9;  47.9;H;215 876;180;Lillestrøm;Psykologi med vekt på adferdsanalyse;2025H;SAMFUNN;2025;220
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;35,4;  35.4;H;215 484;180;Oslo;Utviklingsstudier, bachelor;2025H;SAMFUNN;2025;1
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 466;180;Oslo;Norsk tegnspråk;2025H;SPRÅK;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;52,4;  52.4;H;215 449;180;Oslo;Anvendt datateknologi;2025H;TEKNO - ANNET;2025;462
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;39,7;  39.7;H;215 012;180;Oslo;Ingeniør, maskin;2025H;TEKNO - INGENIØR;2025;9
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;46,8;  46.8;H;215 004;180;Oslo;Ingeniør, data;2025H;TEKNO - INGENIØR;2025;19
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 003;180;Oslo;Ingeniør, bygg;2025H;TEKNO - INGENIØR;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 009;180;Oslo;Ingeniør, bioteknologi og kjemi;2025H;TEKNO - INGENIØR;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 024;180;Oslo;Ingeniør, elektro - elektronikk;2025H;TEKNO - INGENIØR;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 025;180;Oslo;Ingeniør, elektro - automatisering og robotikk;2025H;TEKNO - INGENIØR;2025;0
ORD;OsloMet - storbyuniversitetet;OSLOMET;Hovedopptak;0;Alle;H;215 503;180;Oslo;Ingeniør, matematisk modellering og datavitenskap;2025H;TEKNO - INGENIØR;2025;0
